"","Date","CHP factor - Long","CHP factor - Short","Momentum factor - Long","Momentum factor - Short","EW - UK-Metals","EW - US-Commodities","SP500-Return","SP500-CHP"
"153",1999-12-03,NA,NA,-0.00695095499446663,-0.0660680326649774,0.00677872266124206,0.0168795318208995,0.0331820760068064,0.503633853880823
"154",1999-12-10,-0.00957839594392419,0.0205891276928698,-0.024569435485156,-0.00553006916229225,-0.0148489860939425,-0.0107429239667369,-0.0152346966785617,0.481507594789406
"155",1999-12-17,0.00588977866247259,0.00255781438575883,0.0436238261879129,0.0128971821415819,0.0266247384650839,0.0132840758533987,0.00662020905923355,0.48612506590133
"156",1999-12-27,0.00776532114858999,-0.000695936329519781,-0.02601351371347,-0.0116764143253089,0.0105346339968268,-0.00344977670524556,0.0230529595015576,0.498714237135478
"157",1999-12-31,NA,NA,NA,NA,NA,0.0067578450468303,0.00433076194342941,0.494825770577582
"158",2000-01-07,NA,NA,NA,NA,0.0189817132197905,-0.0208830779118629,-0.0159681983560167,0.497679539453428
"159",2000-01-14,-0.00524491533091563,-0.0186772042051135,0.0626751501493517,-0.0153227839830804,-0.0134041140312343,0.0278343372526813,0.0119821978774393,0.496899973075098
"160",2000-01-21,0.0106845360239333,-0.0123942460162005,0.0485022426470886,0.00240388584962335,0.0120776012675997,0.0222634501996041,-0.0164411366711772,0.499470575953709
"161",2000-01-28,0.0152176001588156,-0.00188366843490968,0.0118837666438873,-0.0111065999061273,-0.0157853831018274,0.00522455264553601,-0.0599848662034808,0.503886358552527
"162",2000-02-04,0.0348735504425335,-0.00745150222305491,0.0203174101246809,-0.0144604049239341,-0.00816459961595758,0.0111770940878561,0.0475667764361507,0.506053008130685
"163",2000-02-11,0.0320256867773705,0.00773938588341645,0.0193596686641301,-0.00750449053827551,0.0223793732756551,0.00513084250536184,-0.0242403073698918,0.504947669244086
"164",2000-02-18,0.00643660441636899,-0.00011307962615055,0.0084084944412285,0.016276081267717,-0.0131977591262457,-0.00191222405939548,-0.0311426116838488,0.4988345697414
"165",2000-02-25,-0.0206921264856161,0.00913871693662507,-0.00441073115012185,0.0234497954112297,0.000534850526472489,-0.0145452592808564,-0.0112318037390083,0.501241916718526
"166",2000-03-03,0.00857376248481251,-0.0436004141351231,0.0266522514140028,-0.0445117488888413,-0.000933114995194588,0.0348341803182819,0.0681563410806367,0.505929616057815
"167",2000-03-10,0.0100164998678891,-0.00159980097797048,0.0201059345648275,-0.0013352326814733,-0.000801412126119005,0.00434759936159411,-0.00804589659273769,0.502713226826468
"168",2000-03-17,0.0289807986098202,-0.0105671221537211,-0.0107223337119402,-0.040882739423536,-0.00038918183169793,0.0145761022638736,0.0502186486105234,0.512225097769522
"169",2000-03-24,-0.0261683948278365,0.0209543459605794,-0.0334116447298683,0.0218137649680859,-0.0143500142900333,-0.021006233016222,0.0445936870382808,0.512475648275992
"170",2000-03-31,0.00403704335029074,-0.0193172825056579,-0.000883467583596032,-0.0130737091647473,-0.00978528097759188,0.00704829374609818,-0.0257811495435258,0.502281889760828
"171",2000-04-07,0.00360068264405741,0.017169681955392,-0.0396388958659682,0.0100178773491625,-0.0323089991337595,-0.021864837849975,0.00904111397083085,0.498869334915661
"172",2000-04-14,0.00682209029601868,-0.0163929802615153,0.00459144278966235,-0.00719168072994764,0.00335515254727068,0.00418194003512194,-0.105624591236102,0.495142497956462
"173",2000-04-24,-0.00252049057323935,-0.00800813452870432,0.0204690969815386,0.00876708463412615,0.0163260909587313,0.00485476115131321,0.0508226691042049,0.496746869412814
"174",2000-04-28,0.00834440474178075,0.0151920627409708,0.00228154257476679,0.0132179737829821,0.00352444869920306,-0.00244850041842597,0.0160055671537926,0.501336757678462
"175",2000-05-05,0.022766340345235,-0.0308642403528071,0.000688575922062007,-0.0480574985212012,0.0059822730424167,0.0277057707087547,-0.0143835616438356,0.503525655871758
"176",2000-05-12,0.00112187905322036,-0.0171001096266542,0.0321001945190802,-0.00323588948932969,0.00602538130216792,0.0158505356364082,-0.00576789437109104,0.500510349242478
"177",2000-05-19,-0.00603345869108765,-0.0206951956386972,-0.00697699442662719,-0.00298111071717184,0.00969363880743512,0.0067209007451813,-0.0109736492625988,0.48828592766767
"178",2000-05-26,-0.0109567842544982,-0.0252962492125788,0.0294206540331111,-0.00140250944268455,-0.00131658623641547,0.00632763792657083,-0.0238162544169611,0.475887708404661
"179",2000-06-02,-0.000212456579356632,-0.0081362742086156,-0.00132427629262409,-0.0107115132658779,-0.0413848036441009,-0.000722920632813646,0.0846304206182582,0.466865840464247
"180",2000-06-09,-0.00742453953678544,-0.0117519126530863,0.0146148483427509,-0.00191075605441814,-0.00558866369337992,0.000110629026399495,-0.00914430650113474,0.46752468702227
"181",2000-06-16,-0.00598164288466083,-0.0248286808041136,0.00967456497809129,0.00540776572393599,0.0122298540311861,-2.57286558024566e-05,0.00235769619400461,0.467648784706137
"182",2000-06-23,-0.00309734769358901,0.0226811414631846,0.0212747803233963,0.0212505482598112,-0.0120155624604676,-0.0049171448996745,-0.0164650537634409,0.464754138805078
"183",2000-06-30,-0.0281559008213781,-0.0024532199631332,-0.00108041401532315,0.020132453944806,0.0223527701719665,-0.0138812728407758,0.00314314998291754,0.462297846829473
"184",2000-07-07,0.00636144825766101,0.0158265809811646,-0.0379183941259326,-0.00355078964801013,-0.00358371680315602,-0.00877210100033908,0.0181186567672502,0.46050981498503
"185",2000-07-14,-0.00788018382945825,-0.0157890911537173,0.0214156944081256,-0.00218142055672028,0.00373052425039379,0.00430808749145881,0.0196025958386299,0.460019072939545
"186",2000-07-21,0.0112998304487434,-0.00436042462856143,-0.000797300801121684,-0.0134741539772425,0.00962476061112363,0.00829183473474885,-0.0226377952755905,0.460695771544172
"187",2000-07-28,-0.0130478442312215,0.018639307739808,0.00638165646106631,0.0186278859182094,-0.00636772336673421,-0.0101551687796681,-0.0386035582410205,0.452809823170872
"188",2000-08-04,-0.0389299651328631,-0.00418667537260643,-0.0159823573448238,0.00916457932192404,-0.00249752946750305,-0.0127842524369248,0.0277234636871508,0.455502575464444
"189",2000-08-11,0.000162064608174944,0.00286736216118609,0.0249748677592785,0.00194540218611094,0.00539346618871247,0.00474369979452257,0.00462050689678595,0.454148610983057
"190",2000-08-18,-0.00259756667964622,0.0106767042268463,0.00863406468427172,0.0010297988253524,0.00883509834737325,-0.000426378406615399,0.0150828542441663,0.453578397542118
"191",2000-08-25,0.00937011873960197,0.0121046242966277,0.0224451861954191,0.00520155653163692,0.0140696150656237,0.00508219656397828,0.00852878464818763,0.457679570105073
"192",2000-09-01,0.0371267113871769,-0.0282984065829883,0.0135615682937268,-0.047212844525043,0.00807178577027244,0.0355878035269487,0.0215380549682875,0.453874609272513
"193",2000-09-08,0.000992130460152812,-0.00993498596986295,0.0166654125245189,-0.00433764222341369,0.0210013952107423,0.00608359183095152,-0.0175915146811538,0.455232676843151
"194",2000-09-15,-0.0248361737540289,-0.00511358585117999,-0.00343687223447793,-0.00262956430169013,0.00360476026321825,-0.00548045975029799,-0.0233706385780118,0.455158735701217
"195",2000-09-22,0.00557797534156637,0.0215000752545556,-0.0280228629136785,0.00729959564947069,0.000890295462792956,-0.0092099780168624,-0.0101112234580384,0.447128229327654
"196",2000-09-29,-0.00532964680229285,-0.00593433347932446,-0.0154988554177994,-0.0191298941915387,-0.0134525276251895,-0.00105981655243076,-0.0100783112019067,0.4679599788906
"197",2000-10-06,-0.00358009302018418,-0.000901006029832813,0.00521256821389929,0.0193643006861417,-0.0228360278608326,-0.00401836718835122,-0.0185045057439638,0.451190680952815
"198",2000-10-13,0.00188984827351207,-0.0202228866240873,0.0495796315189098,0.00111941874472939,-0.00592405348854639,0.0202143769790444,-0.028945892907205,0.450710173191482
"199",2000-10-20,0.00583835354981369,-0.0021499930765649,-0.0247739050353493,-0.00370682346750865,-0.0304074610664071,-0.00699998839089563,0.01840490797546,0.446250008100734
"200",2000-10-27,-0.0386215371744792,0.0218960655880659,-0.0354525780205318,0.0362360950726307,-0.0207310664804657,-0.0277216325475737,-0.00708717221828492,0.446417422867514
"201",2000-11-03,0.0232960892211048,-0.022041136953562,0.00476545207326382,-0.0346200722946155,0.0214794854616104,0.0148377228304445,0.0251249107780158,0.444500343517271
"202",2000-11-10,-0.00972584943158453,-0.000834534858379352,0.0259466910051165,-0.00695794945136496,-0.0121176050905655,0.00654031122275645,-0.0443531541568027,0.447393133935903
"203",2000-11-17,0.0104906962631154,-0.0134694327832554,0.0334294266963836,-0.00469591892250075,-0.0126357403457766,0.0120020214264605,-0.00145719489981788,0.445427016853865
"204",2000-11-27,0.0269950157499989,0.00493689876088639,0.0161103885666051,0.00803264492079644,0.0220643973933733,0.0088487048198241,-0.00853703028091946,0.44120046299667
"205",2000-12-01,0.0131873499579589,-0.0195827615724817,-0.00830730662541469,-0.0526311260529756,0.00107946022453835,0.0155048965121019,-0.0138357374153665,0.440010225613685
"206",2000-12-08,0.00463013638930787,-0.00692927322263334,0.0324358278560345,0.0195609973148516,0.0277089018455967,0.00785372328366807,0.0130597014925373,0.438211368170723
"207",2000-12-15,-0.0223826307415156,-0.00290104960617246,-0.0122296463034007,0.0147271170887662,-0.0126159470180845,-0.0125135662835374,-0.0232044198895027,0.441975197699497
"208",2000-12-22,0.00398401989887666,0.00462994257400434,0.0242061118386487,0.0143522834496559,-0.0210082785441671,0.00724926288290837,0.000527903469079938,0.441993163515357
"209",2000-12-29,-0.00925558910116467,-0.000120236310982499,0.00958550034071738,0.00023456421537292,-0.0117917423523318,0.00231194295221693,0.00625612421798438,0.440312632211806
"210",2001-01-05,0.00435937445650726,-0.00454177050256729,-0.0232430834283464,-0.0292541006971018,-0.0314870657637629,0.00169422503699657,-0.0228464419475656,0.444528180153462
"211",2001-01-12,-0.0096427227700847,-0.0145287979754946,-0.00747100951723054,-0.0167685325542177,0.0392618815511074,0.00503195132161882,0.0197776926025297,0.444038197000502
"212",2001-01-19,-0.0167493634807259,-0.00260500174736758,-0.0232961570703464,0.000603500621557868,0.00242974073471364,-0.00160980694118816,0.0136811245583703,0.440795474316323
"213",2001-01-26,-0.00904083613464503,0.0159873860495419,-0.0285705734915837,0.00133510452536097,-0.00222112588035983,-0.00760633512656725,0.010975157582499,0.439445671821651
"214",2001-02-02,0.00779140249695501,-0.0167029679174784,-0.017422361487219,-0.0160481207927413,-0.00371356260876574,0.00135671210539478,-0.00733514266852486,0.437363508691766
"215",2001-02-09,-0.0302719496096053,0.0125118497028005,-0.025243035496082,0.0326472076301719,-0.0143806441836915,-0.023841693065345,-0.0234981157171359,0.43739082406852
"216",2001-02-16,-0.0088586904230978,0.00882315399309688,-0.00780646631956489,0.00988427604108179,0.00377605363279411,-0.0107879026354368,-0.012107453651154,0.439417531944194
"217",2001-02-23,-0.0194832940579896,-0.00723176392565322,-0.0197578561454102,0.0148386408905614,-0.0234705284405341,-0.0146110156929706,-0.0444274224435083,0.436486831608353
"218",2001-03-02,0.042910759446085,0.00158486981376095,0.0197129719148475,-0.02315460857874,0.0197505545762972,0.018411624639059,0.000480961923847723,0.433187554995206
"219",2001-03-09,0.0134005126504552,-0.0078704360422605,-0.0144649735647057,0.00457838433097969,-0.00466693530494722,0.000915839515723516,-0.00320487140453485,0.425326624317337
"220",2001-03-16,-0.0328127596631225,0.0139334672420417,-0.0137024340676971,0.0428646198736388,-0.025217985990793,-0.0276723930917236,-0.0661522385660316,0.441288699489165
"221",2001-03-23,-0.0100839798954058,0.0108083689873242,-0.00819923742090373,-0.00219898413053964,0.00018723444321798,-0.00221660750297651,-0.00714408676192113,0.451837106982753
"222",2001-03-30,-0.00975599431328195,0.0135039949851762,-0.00866742685617398,0.0240202368309226,-0.0268077327054592,-0.015269075001805,0.0136107498916342,0.454226369732483
"223",2001-04-06,0.0218651439181828,0.00558519847864179,0.00231091537032557,-0.00926062394800083,0.00618468155082867,0.0119369837222989,-0.0248032842969552,0.459753173733159
"224",2001-04-16,0.0329741800167707,0.00116286527891016,0.0239362049471275,-0.026667285501831,NA,0.0200245537107087,0.0366602350464831,0.457721283581638
"225",2001-04-20,0.00325946537594923,0.000807459708413991,0.0017613055394395,0.00445702850979984,NA,-0.00472264923598974,0.0582064297800338,0.459604304739823
"226",2001-04-27,-0.0162632023355683,-0.00740865790234352,-0.00909840774536914,-0.0122165266402048,-0.00313301086033615,-0.00300393495997752,0.00615606012152226,0.457404548132633
"227",2001-05-04,0.0499671326106658,-0.0123676771040791,0.00583044582575251,-0.0351058161582124,0.00831113936270569,0.0177905771258593,0.0116805721096545,0.469767065912264
"228",2001-05-11,-0.00585939363146927,-0.00502662047583055,-0.00195738786100397,0.00914331598706881,0.00924952526168129,-0.00948985382215786,-0.0168080427269872,0.463360355829795
"229",2001-05-18,0.0381647031681512,-0.0228629144516008,0.0382106423032937,-0.0242791719003461,0.00632846489294107,0.0266787781012381,0.0349097299888161,0.449240231242548
"230",2001-05-25,-0.0094842096993509,0.0425621303002203,-0.0207465988656094,0.0244890757301226,-0.00990102479050744,-0.0189275810493717,-0.012736395214203,0.449954123907796
"231",2001-06-01,-0.00914475122089731,0.00800763564379453,-0.0429617245719433,0.0192057917009172,-0.0232106329688498,-0.017100259324437,-0.00304925723221272,0.452581778709429
"232",2001-06-08,-0.00685356470330933,0.00182730519326973,-0.018047969725047,-0.00694621821512723,-0.00858590463192407,-0.00399121957221987,0.00109795310171767,0.446449895511991
"233",2001-06-15,-0.0160817689698632,0.021536963027854,-0.00512617310644263,0.00390347698619488,-0.0161228540511137,-0.00913346805086625,-0.0395613004308657,0.454798275477857
"234",2001-06-22,-0.0357348711627016,0.0104029600173841,-0.0297006780926872,0.0263656226337292,-0.0203497675845047,-0.0207788430800723,0.00734094616639469,0.448144750088105
"235",2001-06-29,0.000450890144059038,-0.013125508320801,-4.01179529611329e-05,0.00758764248251444,-0.0161682091023893,0.00170931906028202,-0.00267206477732795,0.44761457539791
